Page,URL,Title,Impact,Rule ID,Description,Help,Help URL,HTML Element
150,https://events.hmcpl.org/index.php/event/2026-03-27/trivial-pursuit-library,Trivial Pursuit at the Library | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/mw7ZQsLwkDtgNLYc9"" class=""more-link more-link--reversed"">"
150,https://events.hmcpl.org/index.php/event/2026-03-27/trivial-pursuit-library,Trivial Pursuit at the Library | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">New Hope Public Library</h3>"
150,https://events.hmcpl.org/index.php/event/2026-03-27/trivial-pursuit-library,Trivial Pursuit at the Library | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
151,https://events.hmcpl.org/index.php/event/2026-03-27/fabclub,FABclub | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
151,https://events.hmcpl.org/index.php/event/2026-03-27/fabclub,FABclub | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
151,https://events.hmcpl.org/index.php/event/2026-03-27/fabclub,FABclub | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
152,https://events.hmcpl.org/index.php/event/2026-03-27/mahjong-advanced-siamese-style,Mahjong: Advanced Siamese Style | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/Y1BXSYGms17wETzJA"" class=""more-link more-link--reversed"">"
152,https://events.hmcpl.org/index.php/event/2026-03-27/mahjong-advanced-siamese-style,Mahjong: Advanced Siamese Style | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">South Huntsville Public Library</h3>"
152,https://events.hmcpl.org/index.php/event/2026-03-27/mahjong-advanced-siamese-style,Mahjong: Advanced Siamese Style | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
153,https://events.hmcpl.org/index.php/event/2026-03-27/native-american-history-north-alabama,Native American History of North Alabama | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
153,https://events.hmcpl.org/index.php/event/2026-03-27/native-american-history-north-alabama,Native American History of North Alabama | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
153,https://events.hmcpl.org/index.php/event/2026-03-27/native-american-history-north-alabama,Native American History of North Alabama | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
154,https://events.hmcpl.org/index.php/event/2026-03-27/canceled-american-mah-jongg,Canceled: American Mah Jongg | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AFAQj3AskH3rTRo98"" class=""more-link more-link--reversed"">"
154,https://events.hmcpl.org/index.php/event/2026-03-27/canceled-american-mah-jongg,Canceled: American Mah Jongg | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Madison Public Library</h3>"
154,https://events.hmcpl.org/index.php/event/2026-03-27/canceled-american-mah-jongg,Canceled: American Mah Jongg | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
155,https://events.hmcpl.org/index.php/event/2026-03-27/open-studio-north-huntsville-makerspace-studio,Open Studio - North Huntsville Makerspace Studio | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/HHvkoBmMrYez5GdD8"" class=""more-link more-link--reversed"">"
155,https://events.hmcpl.org/index.php/event/2026-03-27/open-studio-north-huntsville-makerspace-studio,Open Studio - North Huntsville Makerspace Studio | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">North Huntsville Public Library</h3>"
155,https://events.hmcpl.org/index.php/event/2026-03-27/open-studio-north-huntsville-makerspace-studio,Open Studio - North Huntsville Makerspace Studio | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
156,https://events.hmcpl.org/index.php/event/2026-03-27/art-without-rules,Art Without Rules | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://g.page/HMCPL-CavaHill?share"" class=""more-link more-link--reversed"">"
156,https://events.hmcpl.org/index.php/event/2026-03-27/art-without-rules,Art Without Rules | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Cavalry Hill Public Library</h3>"
156,https://events.hmcpl.org/index.php/event/2026-03-27/art-without-rules,Art Without Rules | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
157,https://events.hmcpl.org/index.php/cavalry-hill-public-library,Cavalry Hill Public Library | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<h2 class=""detail__heading"">Contact us</h2>"
157,https://events.hmcpl.org/index.php/cavalry-hill-public-library,Cavalry Hill Public Library | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<h2 class=""detail__heading"">Hours</h2>"
158,https://events.hmcpl.org/index.php/event/2026-03-28/madison-friends-library-treasures-and-25c-book-sale,Madison Friends of the Library Treasures and 25¢ Book Sale | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AFAQj3AskH3rTRo98"" class=""more-link more-link--reversed"">"
158,https://events.hmcpl.org/index.php/event/2026-03-28/madison-friends-library-treasures-and-25c-book-sale,Madison Friends of the Library Treasures and 25¢ Book Sale | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Madison Public Library</h3>"
158,https://events.hmcpl.org/index.php/event/2026-03-28/madison-friends-library-treasures-and-25c-book-sale,Madison Friends of the Library Treasures and 25¢ Book Sale | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
159,https://events.hmcpl.org/index.php/event/2026-03-28/south-huntsville-public-library-craft-swap-creative-commons,South Huntsville Public Library Craft Swap in the Creative Commons | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/Y1BXSYGms17wETzJA"" class=""more-link more-link--reversed"">"
159,https://events.hmcpl.org/index.php/event/2026-03-28/south-huntsville-public-library-craft-swap-creative-commons,South Huntsville Public Library Craft Swap in the Creative Commons | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">South Huntsville Public Library</h3>"
159,https://events.hmcpl.org/index.php/event/2026-03-28/south-huntsville-public-library-craft-swap-creative-commons,South Huntsville Public Library Craft Swap in the Creative Commons | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://g.page/HMCPL-CavaHill?share="">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-970-6313"">256-970-6313</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-532-5940"">256-532-5940</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AA29Q71VXF4BGSRQ7"">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-776-2102"">256-776-2102</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AFAQj3AskH3rTRo98"">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-461-0046"">256-461-0046</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/VqpW6MfWemAK6SGi6"">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-489-3392"">256-489-3392</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/mw7ZQsLwkDtgNLYc9"">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-932-0761"">256-932-0761</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/HHvkoBmMrYez5GdD8"">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-851-7492"">256-851-7492</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/Y1BXSYGms17wETzJA"">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-881-0257"">256-881-0257</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/9RZPLSPTiZDiQnox6"">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-828-9529"">256-828-9529</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/S3aBS2tHwR984E8y9"">More</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""tel:256-772-9943"">256-772-9943</a>"
16,https://events.hmcpl.org/locations,Locations | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 id=""cavalry-hill-public-library"" class=""card__title"">
                <a href=""/cavalry-hill-public-library"" title=""Cavalry Hill Public Library"" class=""link--white"">
        
        Cavalry Hill Public Library

                </a>
              </h3>"
160,https://events.hmcpl.org/index.php/event/2026-03-28/sewing-visible-mending,Sewing: Visible Mending | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
160,https://events.hmcpl.org/index.php/event/2026-03-28/sewing-visible-mending,Sewing: Visible Mending | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
160,https://events.hmcpl.org/index.php/event/2026-03-28/sewing-visible-mending,Sewing: Visible Mending | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
162,https://events.hmcpl.org/event/2026-03-28/saturday-sillies-craft,Saturday Sillies Craft | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
162,https://events.hmcpl.org/event/2026-03-28/saturday-sillies-craft,Saturday Sillies Craft | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
162,https://events.hmcpl.org/event/2026-03-28/saturday-sillies-craft,Saturday Sillies Craft | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
164,https://events.hmcpl.org/index.php/event/2026-03-28/sip-and-stitch,Sip and Stitch | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/Y1BXSYGms17wETzJA"" class=""more-link more-link--reversed"">"
164,https://events.hmcpl.org/index.php/event/2026-03-28/sip-and-stitch,Sip and Stitch | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">South Huntsville Public Library</h3>"
164,https://events.hmcpl.org/index.php/event/2026-03-28/sip-and-stitch,Sip and Stitch | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
165,https://events.hmcpl.org/index.php/event/2026-03-28/cherry-blossom-tree-painting-canvas,Cherry Blossom Tree Painting on Canvas | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/mw7ZQsLwkDtgNLYc9"" class=""more-link more-link--reversed"">"
165,https://events.hmcpl.org/index.php/event/2026-03-28/cherry-blossom-tree-painting-canvas,Cherry Blossom Tree Painting on Canvas | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">New Hope Public Library</h3>"
165,https://events.hmcpl.org/index.php/event/2026-03-28/cherry-blossom-tree-painting-canvas,Cherry Blossom Tree Painting on Canvas | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
166,https://events.hmcpl.org/event/2026-03-28/board-game-builders,Board Game Builders | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
166,https://events.hmcpl.org/event/2026-03-28/board-game-builders,Board Game Builders | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
166,https://events.hmcpl.org/event/2026-03-28/board-game-builders,Board Game Builders | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
168,https://events.hmcpl.org/event/2026-03-29/mccl-sunday-adult-chess-club,MCCL Sunday Adult Chess Club | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AFAQj3AskH3rTRo98"" class=""more-link more-link--reversed"">"
168,https://events.hmcpl.org/event/2026-03-29/mccl-sunday-adult-chess-club,MCCL Sunday Adult Chess Club | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Madison Public Library</h3>"
168,https://events.hmcpl.org/event/2026-03-29/mccl-sunday-adult-chess-club,MCCL Sunday Adult Chess Club | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
169,https://events.hmcpl.org/location/madison-public-library/auditorium-2,Auditorium 2 | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""metadata__title"">Fees</h4>"
170,https://events.hmcpl.org/index.php/event/2026-03-30/baby-lapsit,Baby Lapsit | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
170,https://events.hmcpl.org/index.php/event/2026-03-30/baby-lapsit,Baby Lapsit | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
170,https://events.hmcpl.org/index.php/event/2026-03-30/baby-lapsit,Baby Lapsit | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
171,https://events.hmcpl.org/index.php/event/2026-03-30/first-steps-storytime,First Steps Storytime | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AFAQj3AskH3rTRo98"" class=""more-link more-link--reversed"">"
171,https://events.hmcpl.org/index.php/event/2026-03-30/first-steps-storytime,First Steps Storytime | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Madison Public Library</h3>"
171,https://events.hmcpl.org/index.php/event/2026-03-30/first-steps-storytime,First Steps Storytime | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
